Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP001369,Male,Yes,2,Graduate,No,1141700,112600,22500,1800,1,Urban,Y
LP001370,Male,No,0,Not Graduate,,733300,0,12000,1800,1,Rural,N
LP001379,Male,Yes,2,Graduate,No,380000,360000,21600,1800,0,Urban,N
LP001384,Male,Yes,3+,Not Graduate,No,207100,75400,9400,2400,1,Semiurban,Y
LP001385,Male,No,0,Graduate,No,531600,0,13600,1800,1,Urban,Y
LP001387,Female,Yes,0,Graduate,,292900,233300,13900,1800,1,Semiurban,Y
LP001391,Male,Yes,0,Not Graduate,No,357200,411400,15200,0,0,Rural,N
LP001392,Female,No,1,Graduate,Yes,745100,0,0,1800,1,Semiurban,Y
LP001398,Male,No,0,Graduate,,505000,0,11800,1800,1,Semiurban,Y
LP001401,Male,Yes,1,Graduate,No,1458300,0,18500,900,1,Rural,Y
LP001404,Female,Yes,0,Graduate,No,316700,228300,15400,1800,1,Semiurban,Y
LP001405,Male,Yes,1,Graduate,No,221400,139800,8500,1800,,Urban,Y
LP001421,Male,Yes,0,Graduate,No,556800,214200,17500,1800,1,Rural,N
LP001422,Female,No,0,Graduate,No,1040800,0,25900,1800,1,Urban,Y
LP001426,Male,Yes,,Graduate,No,566700,266700,18000,1800,1,Rural,Y
LP001430,Female,No,0,Graduate,No,416600,0,4400,1800,1,Semiurban,Y
LP001431,Female,No,0,Graduate,No,213700,898000,13700,1800,0,Semiurban,Y
LP001432,Male,Yes,2,Graduate,No,295700,0,8100,1800,1,Semiurban,Y
LP001439,Male,Yes,0,Not Graduate,No,430000,201400,19400,1800,1,Rural,Y
LP001443,Female,No,0,Graduate,No,369200,0,9300,1800,,Rural,Y
LP001448,,Yes,3+,Graduate,No,2380300,0,37000,1800,1,Rural,Y
LP001449,Male,No,0,Graduate,No,386500,164000,0,1800,1,Rural,Y
LP001451,Male,Yes,1,Graduate,Yes,1051300,385000,16000,900,0,Urban,N
LP001465,Male,Yes,0,Graduate,No,608000,256900,18200,1800,,Rural,N
LP001469,Male,No,0,Graduate,Yes,2016600,0,65000,2400,,Urban,Y
LP001473,Male,No,0,Graduate,No,201400,192900,7400,1800,1,Urban,Y
LP001478,Male,No,0,Graduate,No,271800,0,7000,1800,1,Semiurban,Y
LP001482,Male,Yes,0,Graduate,Yes,345900,0,2500,600,1,Semiurban,Y
LP001487,Male,No,0,Graduate,No,489500,0,10200,1800,1,Semiurban,Y
LP001488,Male,Yes,3+,Graduate,No,400000,775000,29000,1800,1,Semiurban,N
LP001489,Female,Yes,0,Graduate,No,458300,0,8400,1800,1,Rural,N
LP001491,Male,Yes,2,Graduate,Yes,331600,350000,8800,1800,1,Urban,Y
LP001492,Male,No,0,Graduate,No,1499900,0,24200,1800,0,Semiurban,N
LP001493,Male,Yes,2,Not Graduate,No,420000,143000,12900,1800,1,Rural,N
LP001497,Male,Yes,2,Graduate,No,504200,208300,18500,1800,1,Rural,N
LP001498,Male,No,0,Graduate,No,541700,0,16800,1800,1,Urban,Y
LP001504,Male,No,0,Graduate,Yes,695000,0,17500,900,1,Semiurban,Y
LP001507,Male,Yes,0,Graduate,No,269800,203400,12200,1800,1,Semiurban,Y
LP001508,Male,Yes,2,Graduate,No,1175700,0,18700,900,1,Urban,Y
LP001514,Female,Yes,0,Graduate,No,233000,448600,10000,1800,1,Semiurban,Y
LP001516,Female,Yes,2,Graduate,No,1486600,0,7000,1800,1,Urban,Y
LP001518,Male,Yes,1,Graduate,No,153800,142500,3000,1800,1,Urban,Y
LP001519,Female,No,0,Graduate,No,1000000,166600,22500,1800,1,Rural,N
LP001520,Male,Yes,0,Graduate,No,486000,83000,12500,1800,1,Semiurban,Y
LP001528,Male,No,0,Graduate,No,627700,0,11800,1800,0,Rural,N
LP001529,Male,Yes,0,Graduate,Yes,257700,375000,15200,1800,1,Rural,Y
LP001531,Male,No,0,Graduate,No,916600,0,24400,1800,1,Urban,N
LP001532,Male,Yes,2,Not Graduate,No,228100,0,11300,1800,1,Rural,N
LP001535,Male,No,0,Graduate,No,325400,0,5000,1800,1,Urban,Y
LP001536,Male,Yes,3+,Graduate,No,3999900,0,60000,900,0,Semiurban,Y
LP001541,Male,Yes,1,Graduate,No,600000,0,16000,1800,,Rural,Y
LP001543,Male,Yes,1,Graduate,No,953800,0,18700,1800,1,Urban,Y
LP001546,Male,No,0,Graduate,,298000,208300,12000,1800,1,Rural,Y
LP001552,Male,Yes,0,Graduate,No,458300,562500,25500,1800,1,Semiurban,Y
LP001560,Male,Yes,0,Not Graduate,No,186300,104100,9800,1800,1,Semiurban,Y
LP001562,Male,Yes,0,Graduate,No,793300,0,27500,1800,1,Urban,N
LP001565,Male,Yes,1,Graduate,No,308900,128000,12100,1800,0,Semiurban,N
LP001570,Male,Yes,2,Graduate,No,416700,144700,15800,1800,1,Rural,Y
LP001572,Male,Yes,0,Graduate,No,932300,0,7500,900,1,Urban,Y
LP001574,Male,Yes,0,Graduate,No,370700,316600,18200,0,1,Rural,Y
LP001577,Female,Yes,0,Graduate,No,458300,0,11200,1800,1,Rural,N
LP001578,Male,Yes,0,Graduate,No,243900,333300,12900,1800,1,Rural,Y
LP001579,Male,No,0,Graduate,No,223700,0,6300,2400,0,Semiurban,N
LP001580,Male,Yes,2,Graduate,No,800000,0,20000,1800,1,Semiurban,Y
LP001581,Male,Yes,0,Not Graduate,,182000,176900,9500,1800,1,Rural,Y
LP001585,,Yes,3+,Graduate,No,5176300,0,70000,1500,1,Urban,Y
LP001586,Male,Yes,3+,Not Graduate,No,352200,0,8100,900,1,Rural,N
LP001594,Male,Yes,0,Graduate,No,570800,562500,18700,1800,1,Semiurban,Y
LP001603,Male,Yes,0,Not Graduate,Yes,434400,73600,8700,1800,1,Semiurban,N
LP001606,Male,Yes,0,Graduate,No,349700,196400,11600,1800,1,Rural,Y
LP001608,Male,Yes,2,Graduate,No,204500,161900,10100,1800,1,Rural,Y
LP001610,Male,Yes,3+,Graduate,No,551600,1130000,49500,1800,0,Semiurban,N
LP001616,Male,Yes,1,Graduate,No,375000,0,11600,1800,1,Semiurban,Y
LP001630,Male,No,0,Not Graduate,No,233300,145100,10200,2400,0,Urban,N
LP001633,Male,Yes,1,Graduate,No,640000,725000,18000,1800,0,Urban,N
LP001634,Male,No,0,Graduate,No,191600,506300,6700,1800,,Rural,N
LP001636,Male,Yes,0,Graduate,No,460000,0,7300,900,1,Semiurban,Y
LP001637,Male,Yes,1,Graduate,No,3384600,0,26000,1800,1,Semiurban,N
LP001639,Female,Yes,0,Graduate,No,362500,0,10800,1800,1,Semiurban,Y
LP001640,Male,Yes,0,Graduate,Yes,3914700,475000,12000,1800,1,Semiurban,Y
LP001641,Male,Yes,1,Graduate,Yes,217800,0,6600,1500,0,Rural,N
LP001643,Male,Yes,0,Graduate,No,238300,213800,5800,1800,,Rural,Y
LP001644,,Yes,0,Graduate,Yes,67400,529600,16800,1800,1,Rural,Y
LP001647,Male,Yes,0,Graduate,No,932800,0,18800,900,1,Rural,Y
LP001653,Male,No,0,Not Graduate,No,488500,0,4800,1800,1,Rural,Y
LP001656,Male,No,0,Graduate,No,1200000,0,16400,1800,1,Semiurban,N
LP001657,Male,Yes,0,Not Graduate,No,603300,0,16000,1800,1,Urban,N
LP001658,Male,No,0,Graduate,No,385800,0,7600,1800,1,Semiurban,Y
LP001664,Male,No,0,Graduate,No,419100,0,12000,1800,1,Rural,Y
LP001665,Male,Yes,1,Graduate,No,312500,258300,17000,1800,1,Semiurban,N
LP001666,Male,No,0,Graduate,No,833300,375000,18700,1800,1,Rural,Y
LP001669,Female,No,0,Not Graduate,No,190700,236500,12000,0,1,Urban,Y
LP001671,Female,Yes,0,Graduate,No,341600,281600,11300,1800,,Semiurban,Y
LP001673,Male,No,0,Graduate,Yes,1100000,0,8300,1800,1,Urban,N
LP001674,Male,Yes,1,Not Graduate,No,260000,250000,9000,1800,1,Semiurban,Y
LP001677,Male,No,2,Graduate,No,492300,0,16600,1800,0,Semiurban,Y
LP001682,Male,Yes,3+,Not Graduate,No,399200,0,0,900,1,Urban,N
LP001688,Male,Yes,1,Not Graduate,No,350000,108300,13500,1800,1,Urban,Y
LP001691,Male,Yes,2,Not Graduate,No,391700,0,12400,1800,1,Semiurban,Y
LP001692,Female,No,0,Not Graduate,No,440800,0,12000,1800,1,Semiurban,Y
LP001693,Female,No,0,Graduate,No,324400,0,8000,1800,1,Urban,Y
LP001698,Male,No,0,Not Graduate,No,397500,253100,5500,1800,1,Rural,Y
LP001699,Male,No,0,Graduate,No,247900,0,5900,1800,1,Urban,Y
LP001702,Male,No,0,Graduate,No,341800,0,12700,1800,1,Semiurban,N
LP001708,Female,No,0,Graduate,No,1000000,0,21400,1800,1,Semiurban,N
LP001711,Male,Yes,3+,Graduate,No,343000,125000,12800,1800,0,Semiurban,N
LP001713,Male,Yes,1,Graduate,Yes,778700,0,24000,1800,1,Urban,Y
LP001715,Male,Yes,3+,Not Graduate,Yes,570300,0,13000,1800,1,Rural,Y
LP001716,Male,Yes,0,Graduate,No,317300,302100,13700,1800,1,Urban,Y
LP001720,Male,Yes,3+,Not Graduate,No,385000,98300,10000,1800,1,Semiurban,Y
LP001722,Male,Yes,0,Graduate,No,15000,180000,13500,1800,1,Rural,N
LP001726,Male,Yes,0,Graduate,No,372700,177500,13100,1800,1,Semiurban,Y
LP001732,Male,Yes,2,Graduate,,500000,0,7200,1800,0,Semiurban,N
LP001734,Female,Yes,2,Graduate,No,428300,238300,12700,1800,,Semiurban,Y
LP001736,Male,Yes,0,Graduate,No,222100,0,6000,1800,0,Urban,N
LP001743,Male,Yes,2,Graduate,No,400900,171700,11600,1800,1,Semiurban,Y
LP001744,Male,No,0,Graduate,No,297100,279100,14400,1800,1,Semiurban,Y
LP001749,Male,Yes,0,Graduate,No,757800,101000,17500,0,1,Semiurban,Y
LP001750,Male,Yes,0,Graduate,No,625000,0,12800,1800,1,Semiurban,Y
LP001751,Male,Yes,0,Graduate,No,325000,0,17000,1800,1,Rural,N
LP001754,Male,Yes,,Not Graduate,Yes,473500,0,13800,1800,1,Urban,N
LP001758,Male,Yes,2,Graduate,No,625000,169500,21000,1800,1,Semiurban,Y
LP001760,Male,,,Graduate,No,475800,0,15800,2400,1,Semiurban,Y
LP001761,Male,No,0,Graduate,Yes,640000,0,20000,1800,1,Rural,Y
LP001765,Male,Yes,1,Graduate,No,249100,205400,10400,1800,1,Semiurban,Y
LP001768,Male,Yes,0,Graduate,,371600,0,4200,900,1,Rural,Y
LP001770,Male,No,0,Not Graduate,No,318900,259800,12000,0,1,Rural,Y
LP001776,Female,No,0,Graduate,No,833300,0,28000,1800,1,Semiurban,Y
LP001778,Male,Yes,1,Graduate,No,315500,177900,14000,1800,1,Semiurban,Y
LP001784,Male,Yes,1,Graduate,No,550000,126000,17000,1800,1,Rural,Y
LP001786,Male,Yes,0,Graduate,,574600,0,25500,1800,,Urban,N
LP001788,Female,No,0,Graduate,Yes,346300,0,12200,1800,,Urban,Y
LP001790,Female,No,1,Graduate,No,381200,0,11200,1800,1,Rural,Y
LP001792,Male,Yes,1,Graduate,No,331500,0,9600,1800,1,Semiurban,Y
LP001798,Male,Yes,2,Graduate,No,581900,500000,12000,1800,1,Rural,Y
LP001800,Male,Yes,1,Not Graduate,No,251000,198300,14000,900,1,Urban,N
LP001806,Male,No,0,Graduate,No,296500,570100,15500,300,1,Urban,Y
LP001807,Male,Yes,2,Graduate,Yes,625000,130000,10800,1800,1,Rural,Y
LP001811,Male,Yes,0,Not Graduate,No,340600,441700,12300,1800,1,Semiurban,Y
LP001813,Male,No,0,Graduate,Yes,605000,433300,12000,900,1,Urban,N
LP001814,Male,Yes,2,Graduate,No,970300,0,11200,1800,1,Urban,Y
LP001819,Male,Yes,1,Not Graduate,No,660800,0,13700,900,1,Urban,Y
LP001824,Male,Yes,1,Graduate,No,288200,184300,12300,2400,1,Semiurban,Y
LP001825,Male,Yes,0,Graduate,No,180900,186800,9000,1800,1,Urban,Y
LP001835,Male,Yes,0,Not Graduate,No,166800,389000,20100,1800,0,Semiurban,N
LP001836,Female,No,2,Graduate,No,342700,0,13800,1800,1,Urban,N
LP001841,Male,No,0,Not Graduate,Yes,258300,216700,10400,1800,1,Rural,Y
LP001843,Male,Yes,1,Not Graduate,No,266100,710100,27900,900,1,Semiurban,Y
LP001844,Male,No,0,Graduate,Yes,1625000,0,19200,1800,0,Urban,N
LP001846,Female,No,3+,Graduate,No,308300,0,25500,1800,1,Rural,Y
LP001849,Male,No,0,Not Graduate,No,604500,0,11500,1800,0,Rural,N
LP001854,Male,Yes,3+,Graduate,No,525000,0,9400,1800,1,Urban,N
LP001859,Male,Yes,0,Graduate,No,1468300,210000,30400,1800,1,Rural,N
LP001864,Male,Yes,3+,Not Graduate,No,493100,0,12800,1800,,Semiurban,N
LP001865,Male,Yes,1,Graduate,No,608300,425000,33000,1800,,Urban,Y
LP001868,Male,No,0,Graduate,No,206000,220900,13400,1800,1,Semiurban,Y
LP001870,Female,No,1,Graduate,No,348100,0,15500,180,1,Semiurban,N
LP001871,Female,No,0,Graduate,No,720000,0,12000,1800,1,Rural,Y
LP001872,Male,No,0,Graduate,Yes,516600,0,12800,1800,1,Semiurban,Y
LP001875,Male,No,0,Graduate,No,409500,344700,15100,1800,1,Rural,Y
LP001877,Male,Yes,2,Graduate,No,470800,138700,15000,1800,1,Semiurban,Y
LP001882,Male,Yes,3+,Graduate,No,433300,181100,16000,1800,0,Urban,Y
LP001883,Female,No,0,Graduate,,341800,0,13500,1800,1,Rural,N
LP001884,Female,No,1,Graduate,No,287600,156000,9000,1800,1,Urban,Y
LP001888,Female,No,0,Graduate,No,323700,0,3000,1800,1,Urban,Y
LP001891,Male,Yes,0,Graduate,No,1114600,0,13600,1800,1,Urban,Y
LP001892,Male,No,0,Graduate,No,283300,185700,12600,1800,1,Rural,Y
LP001894,Male,Yes,0,Graduate,No,262000,222300,15000,1800,1,Semiurban,Y
LP001896,Male,Yes,2,Graduate,No,390000,0,9000,1800,1,Semiurban,Y
LP001900,Male,Yes,1,Graduate,No,275000,184200,11500,1800,1,Semiurban,Y
LP001903,Male,Yes,0,Graduate,No,399300,327400,20700,1800,1,Semiurban,Y
LP001904,Male,Yes,0,Graduate,No,310300,130000,8000,1800,1,Urban,Y
LP001907,Male,Yes,0,Graduate,No,1458300,0,43600,1800,1,Semiurban,Y
LP001908,Female,Yes,0,Not Graduate,No,410000,0,12400,1800,,Rural,Y
LP001910,Male,No,1,Not Graduate,Yes,405300,242600,15800,1800,0,Urban,N
LP001914,Male,Yes,0,Graduate,No,392700,80000,11200,1800,1,Semiurban,Y
LP001915,Male,Yes,2,Graduate,No,230100,98579.9988,7800,900,1,Urban,Y
LP001917,Female,No,0,Graduate,No,181100,166600,5400,1800,1,Urban,Y
LP001922,Male,Yes,0,Graduate,No,2066700,0,0,1800,1,Rural,N
LP001924,Male,No,0,Graduate,No,315800,305300,8900,1800,1,Rural,Y
LP001925,Female,No,0,Graduate,Yes,260000,171700,9900,1500,1,Semiurban,N
LP001926,Male,Yes,0,Graduate,No,370400,200000,12000,1800,1,Rural,Y
LP001931,Female,No,0,Graduate,No,412400,0,11500,1800,1,Semiurban,Y
LP001935,Male,No,0,Graduate,No,950800,0,18700,1800,1,Rural,Y
LP001936,Male,Yes,0,Graduate,No,307500,241600,13900,1800,1,Rural,Y
LP001938,Male,Yes,2,Graduate,No,440000,0,12700,1800,0,Semiurban,N
LP001940,Male,Yes,2,Graduate,No,315300,156000,13400,1800,1,Urban,Y
LP001945,Female,No,,Graduate,No,541700,0,14300,2400,0,Urban,N
LP001947,Male,Yes,0,Graduate,No,238300,333400,17200,1800,1,Semiurban,Y
LP001949,Male,Yes,3+,Graduate,,441600,125000,11000,1800,1,Urban,Y
LP001953,Male,Yes,1,Graduate,No,687500,0,20000,1800,1,Semiurban,Y
LP001954,Female,Yes,1,Graduate,No,466600,0,13500,1800,1,Urban,Y
LP001955,Female,No,0,Graduate,No,500000,254100,15100,2400,1,Rural,N
LP001963,Male,Yes,1,Graduate,No,201400,292500,11300,1800,1,Urban,N
LP001964,Male,Yes,0,Not Graduate,No,180000,293400,9300,1800,0,Urban,N
LP001972,Male,Yes,,Not Graduate,No,287500,175000,10500,1800,1,Semiurban,Y
LP001974,Female,No,0,Graduate,No,500000,0,13200,1800,1,Rural,Y
LP001977,Male,Yes,1,Graduate,No,162500,180300,9600,1800,1,Urban,Y
LP001978,Male,No,0,Graduate,No,400000,250000,14000,1800,1,Rural,Y
LP001990,Male,No,0,Not Graduate,No,200000,0,0,1800,1,Urban,N
LP001993,Female,No,0,Graduate,No,376200,166600,13500,1800,1,Rural,Y
LP001994,Female,No,0,Graduate,No,240000,186300,10400,1800,0,Urban,N
LP001996,Male,No,0,Graduate,No,2023300,0,48000,1800,1,Rural,N
LP001998,Male,Yes,2,Not Graduate,No,766700,0,18500,1800,,Rural,Y
LP002002,Female,No,0,Graduate,No,291700,0,8400,1800,1,Semiurban,Y
LP002004,Male,No,0,Not Graduate,No,292700,240500,11100,1800,1,Semiurban,Y
LP002006,Female,No,0,Graduate,No,250700,0,5600,1800,1,Rural,Y
LP002008,Male,Yes,2,Graduate,Yes,574600,0,14400,420,,Rural,Y
LP002024,,Yes,0,Graduate,No,247300,184300,15900,1800,1,Rural,N
LP002031,Male,Yes,1,Not Graduate,No,339900,164000,11100,900,1,Urban,Y
LP002035,Male,Yes,2,Graduate,No,371700,0,12000,1800,1,Semiurban,Y
LP002036,Male,Yes,0,Graduate,No,205800,213400,8800,1800,,Urban,Y
LP002043,Female,No,1,Graduate,No,354100,0,11200,1800,,Semiurban,Y
LP002050,Male,Yes,1,Graduate,Yes,1000000,0,15500,1800,1,Rural,N
LP002051,Male,Yes,0,Graduate,No,240000,216700,11500,1800,1,Semiurban,Y
LP002053,Male,Yes,3+,Graduate,No,434200,18900,12400,1800,1,Semiurban,Y
LP002054,Male,Yes,2,Not Graduate,No,360100,159000,0,1800,1,Rural,Y
LP002055,Female,No,0,Graduate,No,316600,298500,13200,1800,,Rural,Y
LP002065,Male,Yes,3+,Graduate,No,1500000,0,30000,1800,1,Rural,Y
LP002067,Male,Yes,1,Graduate,Yes,866600,498300,37600,1800,0,Rural,N
LP002068,Male,No,0,Graduate,No,491700,0,13000,1800,0,Rural,Y
LP002082,Male,Yes,0,Graduate,Yes,581800,216000,18400,1800,1,Semiurban,Y
LP002086,Female,Yes,0,Graduate,No,433300,245100,11000,1800,1,Urban,N
LP002087,Female,No,0,Graduate,No,250000,0,6700,1800,1,Urban,Y
LP002097,Male,No,1,Graduate,No,438400,179300,11700,1800,1,Urban,Y
LP002098,Male,No,0,Graduate,No,293500,0,9800,1800,1,Semiurban,Y
LP002100,Male,No,,Graduate,No,283300,0,7100,1800,1,Urban,Y
LP002101,Male,Yes,0,Graduate,,6333700,0,49000,900,1,Urban,Y
LP002103,,Yes,1,Graduate,Yes,983300,183300,18200,900,1,Urban,Y
LP002106,Male,Yes,,Graduate,Yes,550300,449000,7000,0,1,Semiurban,Y
LP002110,Male,Yes,1,Graduate,,525000,68800,16000,1800,1,Rural,Y
LP002112,Male,Yes,2,Graduate,Yes,250000,460000,17600,1800,1,Rural,Y
LP002113,Female,No,3+,Not Graduate,No,183000,0,0,1800,0,Urban,N
LP002114,Female,No,0,Graduate,No,416000,0,7100,1800,1,Semiurban,Y
LP002115,Male,Yes,3+,Not Graduate,No,264700,158700,17300,1800,1,Rural,N
LP002116,Female,No,0,Graduate,No,237800,0,4600,1800,1,Rural,N
LP002119,Male,Yes,1,Not Graduate,No,455400,122900,15800,1800,1,Urban,Y
LP002126,Male,Yes,3+,Not Graduate,No,317300,0,7400,1800,1,Semiurban,Y
LP002128,Male,Yes,2,Graduate,,258300,233000,12500,1800,1,Rural,Y
LP002129,Male,Yes,0,Graduate,No,249900,245800,16000,1800,1,Semiurban,Y
LP002130,Male,Yes,,Not Graduate,No,352300,323000,15200,1800,0,Rural,N
LP002131,Male,Yes,2,Not Graduate,No,308300,216800,12600,1800,1,Urban,Y
LP002137,Male,Yes,0,Graduate,No,633300,458300,25900,1800,,Semiurban,Y
LP002138,Male,Yes,0,Graduate,No,262500,625000,18700,1800,1,Rural,Y
LP002139,Male,Yes,0,Graduate,No,908300,0,22800,1800,1,Semiurban,Y
LP002140,Male,No,0,Graduate,No,875000,416700,30800,1800,1,Rural,N
LP002141,Male,Yes,3+,Graduate,No,266600,208300,9500,1800,1,Rural,Y
LP002142,Female,Yes,0,Graduate,Yes,550000,0,10500,1800,0,Rural,N
LP002143,Female,Yes,0,Graduate,No,242300,50500,13000,1800,1,Semiurban,Y
LP002144,Female,No,,Graduate,No,381300,0,11600,900,1,Urban,Y
LP002149,Male,Yes,2,Graduate,No,833300,316700,16500,1800,1,Rural,Y
LP002151,Male,Yes,1,Graduate,No,387500,0,6700,1800,1,Urban,N
LP002158,Male,Yes,0,Not Graduate,No,300000,166600,10000,2400,0,Urban,N
LP002160,Male,Yes,3+,Graduate,No,516700,316700,20000,1800,1,Semiurban,Y
LP002161,Female,No,1,Graduate,No,472300,0,8100,1800,1,Semiurban,N
LP002170,Male,Yes,2,Graduate,No,500000,366700,23600,1800,1,Semiurban,Y
LP002175,Male,Yes,0,Graduate,No,475000,233300,13000,1800,1,Urban,Y
LP002178,Male,Yes,0,Graduate,No,301300,303300,9500,1500,,Urban,Y
LP002180,Male,No,0,Graduate,Yes,682200,0,14100,1800,1,Rural,Y
LP002181,Male,No,0,Not Graduate,No,621600,0,13300,1800,1,Rural,N
LP002187,Male,No,0,Graduate,No,250000,0,9600,2400,1,Semiurban,N
LP002188,Male,No,0,Graduate,No,512400,0,12400,0,0,Rural,N
LP002190,Male,Yes,1,Graduate,No,632500,0,17500,1800,1,Semiurban,Y
LP002191,Male,Yes,0,Graduate,No,1973000,526600,57000,1800,1,Rural,N
LP002194,Female,No,0,Graduate,Yes,1575900,0,5500,1800,1,Semiurban,Y
LP002197,Male,Yes,2,Graduate,No,518500,0,15500,1800,1,Semiurban,Y
LP002201,Male,Yes,2,Graduate,Yes,932300,787300,38000,1500,1,Rural,Y
LP002205,Male,No,1,Graduate,No,306200,198700,11100,900,0,Urban,N
LP002209,Female,No,0,Graduate,,276400,145900,11000,1800,1,Urban,Y
LP002211,Male,Yes,0,Graduate,No,481700,92300,12000,900,1,Urban,Y
LP002219,Male,Yes,3+,Graduate,No,875000,499600,13000,1800,1,Rural,Y
LP002223,Male,Yes,0,Graduate,No,431000,0,13000,1800,,Semiurban,Y
LP002224,Male,No,0,Graduate,No,306900,0,7100,2400,1,Urban,N
LP002225,Male,Yes,2,Graduate,No,539100,0,13000,1800,1,Urban,Y
LP002226,Male,Yes,0,Graduate,,333300,250000,12800,1800,1,Semiurban,Y
LP002229,Male,No,0,Graduate,No,594100,423200,29600,1800,1,Semiurban,Y
LP002231,Female,No,0,Graduate,No,600000,0,15600,1800,1,Urban,Y
LP002234,Male,No,0,Graduate,Yes,716700,0,12800,1800,1,Urban,Y
LP002236,Male,Yes,2,Graduate,No,456600,0,10000,1800,1,Urban,N
LP002237,Male,No,1,Graduate,,366700,0,11300,900,1,Urban,Y
LP002239,Male,No,0,Not Graduate,No,234600,160000,13200,1800,1,Semiurban,Y
LP002243,Male,Yes,0,Not Graduate,No,301000,313600,0,1800,0,Urban,N
LP002244,Male,Yes,0,Graduate,No,233300,241700,13600,1800,1,Urban,Y
LP002250,Male,Yes,0,Graduate,No,548800,0,12500,1800,1,Rural,Y
LP002255,Male,No,3+,Graduate,No,916700,0,18500,1800,1,Rural,Y
LP002262,Male,Yes,3+,Graduate,No,950400,0,27500,1800,1,Rural,Y
LP002263,Male,Yes,0,Graduate,No,258300,211500,12000,1800,,Urban,Y
LP002265,Male,Yes,2,Not Graduate,No,199300,162500,11300,900,1,Semiurban,Y
LP002266,Male,Yes,2,Graduate,No,310000,140000,11300,1800,1,Urban,Y
LP002272,Male,Yes,2,Graduate,No,327600,48400,13500,1800,,Semiurban,Y
LP002277,Female,No,0,Graduate,No,318000,0,7100,1800,0,Urban,N
LP002281,Male,Yes,0,Graduate,No,303300,145900,9500,1800,1,Urban,Y
LP002284,Male,No,0,Not Graduate,No,390200,166600,10900,1800,1,Rural,Y
LP002287,Female,No,0,Graduate,No,150000,180000,10300,1800,0,Semiurban,N
LP002288,Male,Yes,2,Not Graduate,No,288900,0,4500,900,0,Urban,N
LP002296,Male,No,0,Not Graduate,No,275500,0,6500,1500,1,Rural,N
LP002297,Male,No,0,Graduate,No,250000,2000000,10300,1800,1,Semiurban,Y
LP002300,Female,No,0,Not Graduate,No,196300,0,5300,1800,1,Semiurban,Y
LP002301,Female,No,0,Graduate,Yes,744100,0,19400,1800,1,Rural,N
LP002305,Female,No,0,Graduate,No,454700,0,11500,1800,1,Semiurban,Y
LP002308,Male,Yes,0,Not Graduate,No,216700,240000,11500,1800,1,Urban,Y
LP002314,Female,No,0,Not Graduate,No,221300,0,6600,1800,1,Rural,Y
LP002315,Male,Yes,1,Graduate,No,830000,0,15200,1500,0,Semiurban,N
LP002317,Male,Yes,3+,Graduate,No,8100000,0,36000,1800,0,Rural,N
LP002318,Female,No,1,Not Graduate,Yes,386700,0,6200,1800,1,Semiurban,N
LP002319,Male,Yes,0,Graduate,,625600,0,16000,1800,,Urban,Y
LP002328,Male,Yes,0,Not Graduate,No,609600,0,21800,1800,0,Rural,N
LP002332,Male,Yes,0,Not Graduate,No,225300,203300,11000,1800,1,Rural,Y
LP002335,Female,Yes,0,Not Graduate,No,214900,323700,17800,1800,0,Semiurban,N
LP002337,Female,No,0,Graduate,No,299500,0,6000,1800,1,Urban,Y
LP002341,Female,No,1,Graduate,No,260000,0,16000,1800,1,Urban,N
LP002342,Male,Yes,2,Graduate,Yes,160000,2000000,23900,1800,1,Urban,N
LP002345,Male,Yes,0,Graduate,No,102500,277300,11200,1800,1,Rural,Y
LP002347,Male,Yes,0,Graduate,No,324600,141700,13800,1800,1,Semiurban,Y
LP002348,Male,Yes,0,Graduate,No,582900,0,13800,1800,1,Rural,Y
LP002357,Female,No,0,Not Graduate,No,272000,0,8000,0,0,Urban,N
LP002361,Male,Yes,0,Graduate,No,182000,171900,10000,1800,1,Urban,Y
LP002362,Male,Yes,1,Graduate,No,725000,166700,11000,0,0,Urban,N
LP002364,Male,Yes,0,Graduate,No,1488000,0,9600,1800,1,Semiurban,Y
LP002366,Male,Yes,0,Graduate,No,266600,430000,12100,1800,1,Rural,Y
LP002367,Female,No,1,Not Graduate,No,460600,0,8100,1800,1,Rural,N
LP002368,Male,Yes,2,Graduate,No,593500,0,13300,1800,1,Semiurban,Y
LP002369,Male,Yes,0,Graduate,No,292000,1612.00008,8700,1800,1,Rural,Y
LP002370,Male,No,0,Not Graduate,No,271700,0,6000,900,1,Urban,Y
LP002377,Female,No,1,Graduate,Yes,862400,0,15000,1800,1,Semiurban,Y
LP002379,Male,No,0,Graduate,No,650000,0,10500,1800,0,Rural,N
LP002386,Male,No,0,Graduate,,1287600,0,40500,1800,1,Semiurban,Y
LP002387,Male,Yes,0,Graduate,No,242500,234000,14300,1800,1,Semiurban,Y
LP002390,Male,No,0,Graduate,No,375000,0,10000,1800,1,Urban,Y
LP002393,Female,,,Graduate,No,1004700,0,0,1200,1,Semiurban,Y
LP002398,Male,No,0,Graduate,No,192600,185100,5000,1800,1,Semiurban,Y
LP002401,Male,Yes,0,Graduate,No,221300,112500,0,1800,1,Urban,Y
LP002403,Male,No,0,Graduate,Yes,1041600,0,18700,1800,0,Urban,N
